open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,quote_asset_volume,ignore
2024-11-22 00:00:00+00:00,0.12682,0.4333,0.12682,0.147,10463104.0,2024-11-22 23:59:59.999,1490214.64678,5638,3899477.0,559969.24009,,
2024-11-23 00:00:00+00:00,0.14662,0.1739,0.14454,0.15448,9196297.0,2024-11-23 23:59:59.999,1423996.58593,6664,4242445.0,661898.33509,,
2024-11-24 00:00:00+00:00,0.15301,0.17,0.13601,0.1474,6299339.0,2024-11-24 23:59:59.999,945696.6428,4386,2659641.0,404321.93417,,
2024-11-25 00:00:00+00:00,0.1455,0.14785,0.131,0.13502,6255431.0,2024-11-25 23:59:59.999,878749.1649,6836,2058636.0,288841.22341,,
2024-11-26 00:00:00+00:00,0.13427,0.14031,0.12572,0.13929,4792170.0,2024-11-26 23:59:59.999,644195.16662,4635,2084177.0,281244.72788,,
2024-11-27 00:00:00+00:00,0.13702,0.1569,0.1325,0.142,8441212.0,2024-11-27 23:59:59.999,1193834.68221,7616,4018690.0,570252.42559,,
2024-11-28 00:00:00+00:00,0.14204,0.15031,0.13638,0.14519,10789622.0,2024-11-28 23:59:59.999,1528914.39308,17822,5548653.0,786093.25078,,
2024-11-29 00:00:00+00:00,0.14494,0.18683,0.14344,0.17884,40459588.0,2024-11-29 23:59:59.999,6514721.34474,41227,20465985.0,3277200.4395,,
2024-11-30 00:00:00+00:00,0.17783,0.18636,0.16389,0.17031,20161070.0,2024-11-30 23:59:59.999,3425262.3507,13846,10187029.0,1735783.62792,,
2024-12-01 00:00:00+00:00,0.17029,0.22151,0.16436,0.2081,57339608.0,2024-12-01 23:59:59.999,11137959.07971,37034,28025270.0,5429410.45231,,
2024-12-02 00:00:00+00:00,0.20934,0.32798,0.2076,0.31121,84584142.0,2024-12-02 23:59:59.999,22739975.53668,50943,43622163.0,11679143.09848,,
2024-12-03 00:00:00+00:00,0.31265,0.39264,0.29,0.314,89561386.0,2024-12-03 23:59:59.999,30793457.91258,53433,48328471.0,16650721.16663,,
2024-12-04 00:00:00+00:00,0.31495,0.33648,0.27745,0.28757,55788497.0,2024-12-04 23:59:59.999,17228747.70492,47473,26184041.0,8105771.30643,,
2024-12-05 00:00:00+00:00,0.28834,0.31112,0.27833,0.29257,28771094.0,2024-12-05 23:59:59.999,8568991.65478,26009,14899273.0,4439772.10468,,
2024-12-06 00:00:00+00:00,0.29223,0.379,0.27506,0.367,38885920.0,2024-12-06 23:59:59.999,12541277.62933,22132,20193032.0,6535157.94153,,
2024-12-07 00:00:00+00:00,0.36862,0.37413,0.31931,0.33222,35486768.0,2024-12-07 23:59:59.999,11957644.90349,32118,16978428.0,5724622.48871,,
