open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,quote_asset_volume,ignore
2024-11-22 08:00:00+00:00,0.12682,0.4333,0.12682,0.13759,705580.0,2024-11-22 11:59:59.999,97324.33163,530,426142.0,59147.58014,,
2024-11-22 12:00:00+00:00,0.1375,0.1388,0.12905,0.13058,1780137.0,2024-11-22 15:59:59.999,237775.85575,1776,825334.0,109277.61367,,
2024-11-22 16:00:00+00:00,0.13181,0.14403,0.13106,0.13617,1123767.0,2024-11-22 19:59:59.999,154889.69089,746,513917.0,71138.83583,,
2024-11-22 20:00:00+00:00,0.13562,0.1857,0.13561,0.147,6853620.0,2024-11-22 23:59:59.999,1000224.76851,2586,2134084.0,320405.21045,,
2024-11-23 00:00:00+00:00,0.14662,0.1739,0.14454,0.15115,3269213.0,2024-11-23 03:59:59.999,518942.47372,2004,1546247.0,246666.83661,,
2024-11-23 04:00:00+00:00,0.15057,0.15175,0.14579,0.14941,640368.0,2024-11-23 07:59:59.999,96062.80052,981,330348.0,49583.04966,,
2024-11-23 08:00:00+00:00,0.14975,0.1525,0.1467,0.15089,1423869.0,2024-11-23 11:59:59.999,212078.0183,1004,325668.0,48844.52904,,
2024-11-23 12:00:00+00:00,0.15061,0.16284,0.14931,0.16083,1729793.0,2024-11-23 15:59:59.999,266894.73253,1626,980476.0,152102.64886,,
2024-11-23 16:00:00+00:00,0.16113,0.16331,0.14898,0.15581,1555776.0,2024-11-23 19:59:59.999,242050.10464,802,793366.0,124112.42238,,
2024-11-23 20:00:00+00:00,0.15638,0.15638,0.14917,0.15448,577278.0,2024-11-23 23:59:59.999,87968.45622,247,266340.0,40588.84854,,
2024-11-24 00:00:00+00:00,0.15301,0.17,0.15187,0.15356,1890720.0,2024-11-24 03:59:59.999,301291.26313,652,1005432.0,161631.89686,,
2024-11-24 04:00:00+00:00,0.1535,0.15506,0.1476,0.15208,407704.0,2024-11-24 07:59:59.999,61478.41085,634,185187.0,28044.79607,,
2024-11-24 08:00:00+00:00,0.15248,0.15248,0.14547,0.14547,1456005.0,2024-11-24 11:59:59.999,219070.64589,1207,556075.0,83676.79075,,
2024-11-24 12:00:00+00:00,0.146,0.1486,0.13654,0.13654,1001709.0,2024-11-24 15:59:59.999,142505.43495,705,339830.0,48435.86239,,
2024-11-24 16:00:00+00:00,0.13648,0.146,0.13601,0.1434,881360.0,2024-11-24 19:59:59.999,124362.87489,642,298345.0,42308.55073,,
2024-11-24 20:00:00+00:00,0.14258,0.15,0.14258,0.1474,661841.0,2024-11-24 23:59:59.999,96988.01309,546,274772.0,40224.03737,,
2024-11-25 00:00:00+00:00,0.1455,0.1455,0.1385,0.14014,497409.0,2024-11-25 03:59:59.999,70238.29652,252,137036.0,19364.66468,,
