loss,accuracy
0.23014846029608244,91.49543378995433
0.013094851945684891,99.92865296803653
0.011550676723085676,99.92865296803653
0.007780824955261778,99.92865296803653
0.006812862112253372,99.92865296803653
0.005546789431329151,99.92865296803653
0.004976208242754053,99.92865296803653
0.004151340898325933,99.92865296803653
0.0033286949962660272,99.92865296803653
0.003269889238124181,99.92865296803653
0.0026361680003382,99.92865296803653
0.002187133460081116,99.92865296803653
0.0019550124826699694,99.92865296803653
0.001949947665707441,99.92865296803653
0.0014235847455503453,99.92865296803653
0.0013277944661760038,99.92865296803653
0.0011974025739099098,99.92865296803653
0.0011571409405795358,99.92865296803653
0.001176031440731354,99.92865296803653
0.0009485414675509674,99.92865296803653
0.0008705804127982576,99.94292237442923
0.0007906814155051377,99.92865296803653
0.0008615831154332097,99.92865296803653
0.000760810073578406,99.95719178082192
0.0006455845426834068,99.95719178082192
0.0007191227405525881,99.92865296803653
0.0005975487077713686,99.9857305936073
0.0006752911188933857,99.95719178082192
0.0004625466321743131,100.0
0.0006113128205242901,99.94292237442923
0.0004328071079271467,100.0
0.0005522770744132036,99.9857305936073
0.00029661376696107515,100.0
0.0004021398946057226,100.0
0.0003600883732255105,100.0
0.0002650554336785912,99.9857305936073
0.0003046647858419809,99.9857305936073
0.0003759722235717585,99.97146118721462
0.00022637309979651427,100.0
0.00017091659780378774,100.0
0.00016848039827063336,100.0
0.00020457744655288934,100.0
0.00021834255472949086,100.0
0.00024595260868360517,100.0
0.00036587124944682207,99.9857305936073
0.0002904625750852168,99.9857305936073
0.0002984011794201332,99.9857305936073
0.00018268520338742583,99.9857305936073
0.00019156501003741205,99.9857305936073
0.0001666767286988399,100.0
