loss,accuracy
0.2478025147824415,96.51826484018265
0.09103722205119473,98.84417808219177
0.06631675083190203,98.84417808219177
0.054298642091453075,98.84417808219177
0.04892830244664635,98.84417808219177
0.043800771868388565,98.84417808219177
0.04372461539294038,98.84417808219177
0.04065560965266611,98.84417808219177
0.041202774204845936,98.84417808219177
0.03748526227926569,98.84417808219177
0.03646958951971361,98.84417808219177
0.03843606882063406,98.84417808219177
0.034319232567213476,98.84417808219177
0.03466000948433897,98.90125570776256
0.0341390652049865,98.91552511415524
0.03542301474538233,98.88698630136986
0.031079985400927917,98.88698630136986
0.03317902810938124,98.91552511415524
0.033092800344872685,98.97260273972603
0.03231063711323908,98.91552511415524
0.031087381233062063,98.97260273972603
0.03132224252580532,98.91552511415524
0.028784558675917133,99.01541095890411
0.029320414560580894,99.0296803652968
0.02897504929985319,98.98687214611873
0.02791767693789942,98.95833333333333
0.026937689016839222,99.01541095890411
0.028209126188552806,99.08675799086758
0.026617153082042933,99.10102739726027
0.02498625298695905,98.98687214611873
0.02491334536378937,99.0296803652968
0.02428361991353865,99.0439497716895
0.024548806100418524,99.11529680365297
0.02426403429957905,99.0582191780822
0.02319618158175477,99.10102739726027
0.024875259808530763,99.0296803652968
0.02353710844181478,99.0439497716895
0.02332947705040819,99.15810502283105
0.022344386055400327,99.12956621004567
0.021124803619126657,99.15810502283105
0.0202067951821456,99.15810502283105
0.022678673417041346,99.10102739726027
0.020604060297565802,99.18664383561644
0.01962693243487073,99.2579908675799
0.020203781455555663,99.14383561643835
0.018575351485716447,99.21518264840182
0.018384608889131675,99.14383561643835
0.019058598188816438,99.21518264840182
0.017740357417746315,99.32933789954338
0.016455138135435327,99.34360730593608
