loss,accuracy
0.2656041705714805,97.8167808219178
0.08119678510619062,98.85844748858447
0.062220287908400805,98.85844748858447
0.05141763944577958,98.85844748858447
0.04738158047465341,98.85844748858447
0.04516010129425142,98.85844748858447
0.04378594211967928,98.85844748858447
0.03987852543858545,98.85844748858447
0.04014257820589202,98.85844748858447
0.03879587445408106,98.85844748858447
0.03861364642424243,98.85844748858447
0.037317270379779596,98.85844748858447
0.0344635142745184,98.87271689497717
0.0358151654280456,98.85844748858447
0.033121871429362466,98.91552511415524
0.03473570929574115,98.88698630136986
0.033506707537786236,98.94406392694064
0.03079434688801744,98.94406392694064
0.031160559937623993,98.91552511415524
0.030946826163147177,98.95833333333333
0.030717020022815893,98.95833333333333
0.030423364086475755,98.95833333333333
0.03275633590029819,98.95833333333333
0.031354226770677736,98.95833333333333
0.028335258647400354,98.94406392694064
0.029269607504829764,98.98687214611873
0.02752352984888213,99.0439497716895
0.026148172062156454,99.0439497716895
0.026486862983022417,98.98687214611873
0.02468432010417538,99.07248858447488
0.02639322977380029,99.07248858447488
0.024395917176402042,99.07248858447488
0.02928052532453356,99.01541095890411
0.024201728303783705,99.12956621004567
0.024749398763690676,99.17237442922375
0.024905197106168737,99.18664383561644
0.021447703924163113,99.18664383561644
0.020984637077032988,99.18664383561644
0.021238431933202913,99.20091324200914
0.022013058137547756,99.21518264840182
0.02109496421014358,99.21518264840182
0.02042611625178584,99.18664383561644
0.020517201961151192,99.20091324200914
0.018604554352350533,99.41495433789954
0.01814546584085162,99.2579908675799
0.020030772463152453,99.18664383561644
0.019560586686046526,99.21518264840182
0.016227487882133573,99.44349315068493
0.017268468176812997,99.42922374429224
0.01713897570568536,99.34360730593608
