open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,quote_asset_volume,ignore
2019-10-10 00:00:00+00:00,0.06323,0.06333,0.06099,0.06162,427339.9,2019-10-10 23:59:59.999,26561.059266,326,77594.2,4830.978073,,
2019-10-11 00:00:00+00:00,0.06165,0.06296,0.05919,0.05979,1253347.1,2019-10-11 23:59:59.999,75643.22896,671,223696.7,13622.173972,,
2019-10-12 00:00:00+00:00,0.06001,0.06164,0.06001,0.06084,710558.2,2019-10-12 23:59:59.999,43127.059118,297,498401.9,30190.177949,,
2019-10-13 00:00:00+00:00,0.06084,0.06256,0.06065,0.06158,202889.5,2019-10-13 23:59:59.999,12591.965614,153,151368.2,9426.365884,,
2019-10-14 00:00:00+00:00,0.06147,0.06638,0.06117,0.06612,998872.1,2019-10-14 23:59:59.999,63903.196494,518,623134.0,39765.777462,,
2019-10-15 00:00:00+00:00,0.06634,0.06672,0.06243,0.06384,1531260.8,2019-10-15 23:59:59.999,99934.952185,685,587215.4,38083.463733,,
2019-10-16 00:00:00+00:00,0.06388,0.06425,0.06042,0.0618,1072411.6,2019-10-16 23:59:59.999,66161.32225,425,761121.9,46970.433195,,
2019-10-17 00:00:00+00:00,0.06145,0.06509,0.06103,0.06509,629202.0,2019-10-17 23:59:59.999,40095.717261,363,326795.5,20742.727709,,
2019-10-18 00:00:00+00:00,0.06456,0.06509,0.0618,0.0633,283549.5,2019-10-18 23:59:59.999,17928.609622,205,171583.1,10866.427903,,
2019-10-19 00:00:00+00:00,0.06316,0.06381,0.06202,0.06279,134716.1,2019-10-19 23:59:59.999,8487.190798,104,31125.0,1965.775927,,
2019-10-20 00:00:00+00:00,0.06201,0.06381,0.06193,0.0631,166222.8,2019-10-20 23:59:59.999,10400.680028,93,91095.4,5667.895376,,
2019-10-21 00:00:00+00:00,0.06323,0.06421,0.06273,0.06401,309679.0,2019-10-21 23:59:59.999,19619.081321,173,211559.0,13408.212689,,
2019-10-22 00:00:00+00:00,0.06371,0.06476,0.06316,0.06316,458444.8,2019-10-22 23:59:59.999,29428.36979,208,231135.6,14871.271351,,
2019-10-23 00:00:00+00:00,0.06327,0.06327,0.057,0.05979,647563.1,2019-10-23 23:59:59.999,38022.011249,376,378576.4,22151.633108,,
2019-10-24 00:00:00+00:00,0.05976,0.06162,0.05867,0.06039,553906.6,2019-10-24 23:59:59.999,33312.279719,222,400673.4,24106.17986,,
