open_time,open,high,low,close,volume,close_time,quote_asset_volume,trades,taker_buy_base,taker_buy_quote,ignore
2024-09-04 00:00:00+00:00,0.3185,0.3293,0.305,0.3232,20859539.4,2024-09-04 23:59:59.999000+00:00,6657546.0635,10993,9852089.3,3143813.89382,
2024-09-05 00:00:00+00:00,0.3231,0.34,0.3194,0.325,21250189.3,2024-09-05 23:59:59.999000+00:00,6952581.88646,16334,10553916.4,3454403.26562,
2024-09-06 00:00:00+00:00,0.325,0.3317,0.3033,0.3147,26700490.0,2024-09-06 23:59:59.999000+00:00,8492342.39021,12928,13272494.4,4223219.56455,
2024-09-07 00:00:00+00:00,0.3148,0.3277,0.3145,0.3252,11619519.1,2024-09-07 23:59:59.999000+00:00,3753440.48489,4368,5499185.0,1775687.97912,
2024-09-08 00:00:00+00:00,0.3253,0.3409,0.3238,0.3391,10092467.8,2024-09-08 23:59:59.999000+00:00,3379195.16936,6513,4948235.7,1656610.56751,
2024-09-09 00:00:00+00:00,0.3389,0.3489,0.3376,0.3434,15029768.9,2024-09-09 23:59:59.999000+00:00,5149324.91777,7640,7693656.6,2634393.71392,
2024-09-10 00:00:00+00:00,0.3435,0.3455,0.3376,0.3431,10311115.4,2024-09-10 23:59:59.999000+00:00,3528798.08276,4485,5163202.5,1766865.38336,
2024-09-11 00:00:00+00:00,0.3431,0.3573,0.33,0.353,18193828.9,2024-09-11 23:59:59.999000+00:00,6201801.7424,8248,8890055.9,3030404.79243,
2024-09-12 00:00:00+00:00,0.3532,0.3615,0.3521,0.3563,11346396.1,2024-09-12 23:59:59.999000+00:00,4044591.75856,7240,5437363.9,1937935.68064,
2024-09-13 00:00:00+00:00,0.3563,0.365,0.3503,0.3607,11862563.3,2024-09-13 23:59:59.999000+00:00,4242603.49424,6526,5857334.1,2094448.18642,
2024-09-14 00:00:00+00:00,0.361,0.3619,0.3513,0.3541,6323412.6,2024-09-14 23:59:59.999000+00:00,2253368.04632,4428,3214082.8,1145114.22779,
2024-09-15 00:00:00+00:00,0.3541,0.3564,0.3343,0.3385,8053966.3,2024-09-15 23:59:59.999000+00:00,2792451.02277,7018,4041573.9,1400864.44281,
2024-09-16 00:00:00+00:00,0.3385,0.3385,0.3264,0.3303,12695115.1,2024-09-16 23:59:59.999000+00:00,4209986.57421,5455,6210079.1,2059190.82327,
2024-09-17 00:00:00+00:00,0.3303,0.343,0.3285,0.3339,12866252.4,2024-09-17 23:59:59.999000+00:00,4309227.64001,6308,6557264.8,2195132.98317,
2024-09-18 00:00:00+00:00,0.3337,0.3442,0.3271,0.344,15657954.8,2024-09-18 23:59:59.999000+00:00,5226361.14488,6357,7837071.1,2615230.1928,
