open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,quote_asset_volume,ignore
2024-09-05 00:00:00+00:00,21.9,22.18,21.22,21.36,122509.27,2024-09-05 23:59:59.999,2652990.6506,9251,58832.21,1272828.5507,,
2024-09-06 00:00:00+00:00,21.36,22.18,20.48,21.15,197096.08,2024-09-06 23:59:59.999,4204415.8137,15271,97731.69,2081438.5331,,
2024-09-07 00:00:00+00:00,21.16,22.0,21.06,21.79,189192.64,2024-09-07 23:59:59.999,4087895.5667,12273,90924.43,1962432.9267,,
2024-09-08 00:00:00+00:00,21.8,23.51,21.72,23.22,229206.9,2024-09-08 23:59:59.999,5207618.5684,14169,108922.8,2476292.4139,,
2024-09-09 00:00:00+00:00,23.25,24.4,23.15,23.85,264374.89,2024-09-09 23:59:59.999,6282731.9611,17610,131036.3,3113438.6238,,
2024-09-10 00:00:00+00:00,23.84,24.58,23.58,24.35,228353.69,2024-09-10 23:59:59.999,5473661.62,15922,115802.42,2773543.6252,,
2024-09-11 00:00:00+00:00,24.36,24.51,22.88,23.28,228983.12,2024-09-11 23:59:59.999,5393856.0983,17264,119599.77,2815967.3867,,
2024-09-12 00:00:00+00:00,23.28,24.1,23.27,24.02,214664.22,2024-09-12 23:59:59.999,5082972.013,20578,107492.44,2543568.372,,
2024-09-13 00:00:00+00:00,24.03,25.12,23.68,24.94,225714.69,2024-09-13 23:59:59.999,5483009.5944,16145,100907.06,2451095.3194,,
2024-09-14 00:00:00+00:00,24.94,25.66,24.63,25.34,134671.62,2024-09-14 23:59:59.999,3383958.9827,10712,65026.57,1634174.324,,
2024-09-15 00:00:00+00:00,25.34,25.38,23.66,23.84,164126.42,2024-09-15 23:59:59.999,4026478.2523,16204,85363.41,2092620.9212,,
2024-09-16 00:00:00+00:00,23.79,24.23,23.23,23.51,206247.02,2024-09-16 23:59:59.999,4877149.6911,10855,108893.68,2575165.0314,,
2024-09-17 00:00:00+00:00,23.51,24.5,23.16,23.77,206457.15,2024-09-17 23:59:59.999,4936500.2999,13690,107660.59,2573603.806,,
2024-09-18 00:00:00+00:00,23.77,24.73,22.8,24.7,213854.06,2024-09-18 23:59:59.999,5025651.6618,12254,103362.36,2423443.9367,,
2024-09-19 00:00:00+00:00,24.71,26.8,24.71,26.67,313359.51,2024-09-19 23:59:59.999,8188027.9713,21751,134897.26,3524942.6999,,
2024-09-20 00:00:00+00:00,26.69,28.78,26.49,27.7,341941.47,2024-09-20 23:59:59.999,9476780.4068,19693,169016.38,4674052.8969,,
2024-09-21 00:00:00+00:00,27.66,28.12,27.0,27.81,65184.97,2024-09-21 23:59:59.999,1793839.021,7065,31556.2,868665.6912,,
2024-09-22 00:00:00+00:00,27.79,27.8,26.46,27.33,60999.84,2024-09-22 23:59:59.999,1655464.8519,6655,27759.76,753119.1637,,
2024-09-23 00:00:00+00:00,27.31,28.17,26.58,27.39,97680.96,2024-09-23 23:59:59.999,2685816.2222,9569,48244.94,1326522.2298,,
2024-09-24 00:00:00+00:00,27.39,28.53,26.85,28.46,58447.5,2024-09-24 23:59:59.999,1609591.5814,6585,30805.01,847803.5275,,
2024-09-25 00:00:00+00:00,28.47,28.47,27.16,27.29,49262.61,2024-09-25 23:59:59.999,1369471.5171,6502,20808.03,577725.4733,,
2024-09-26 00:00:00+00:00,27.3,29.42,26.98,29.16,84556.34,2024-09-26 23:59:59.999,2416875.532,13182,41438.98,1184814.2565,,
2024-09-27 00:00:00+00:00,29.16,30.86,28.96,30.48,89056.28,2024-09-27 23:59:59.999,2671721.9538,12309,42061.66,1262378.9804,,
2024-09-28 00:00:00+00:00,30.47,30.76,29.05,29.31,37515.04,2024-09-28 23:59:59.999,1115600.6727,6119,17853.46,531091.988,,
2024-09-29 00:00:00+00:00,29.3,29.47,28.28,29.11,48239.91,2024-09-29 23:59:59.999,1393790.22,7669,26628.98,768782.4244,,
2024-09-30 00:00:00+00:00,29.06,29.12,27.56,27.74,71480.59,2024-09-30 23:59:59.999,2026704.5757,8835,35989.18,1020091.7438,,
2024-10-01 00:00:00+00:00,27.71,28.88,25.04,25.83,141725.2,2024-10-01 23:59:59.999,3808786.3351,18746,62546.47,1675038.9538,,
2024-10-02 00:00:00+00:00,25.78,26.77,25.04,25.34,54213.34,2024-10-02 23:59:59.999,1399254.0229,4891,28626.58,737818.8491,,
2024-10-03 00:00:00+00:00,25.32,25.67,23.91,24.67,77280.79,2024-10-03 23:59:59.999,1898468.8222,4678,35393.93,868291.6317,,
2024-10-04 00:00:00+00:00,24.6,26.5,24.45,26.25,92529.46,2024-10-04 23:59:59.999,2373629.6619,6220,44426.7,1139648.3631,,
2024-10-05 00:00:00+00:00,26.27,26.43,25.09,25.73,29194.19,2024-10-05 23:59:59.999,754325.4368,2174,14806.86,382453.1149,,
2024-10-06 00:00:00+00:00,25.62,27.24,25.51,26.94,46202.25,2024-10-06 23:59:59.999,1228127.8114,3084,23485.15,624454.5626,,
2024-10-07 00:00:00+00:00,26.95,27.72,26.51,26.54,77961.85,2024-10-07 23:59:59.999,2120371.3351,5575,35015.6,951171.6266,,
2024-10-08 00:00:00+00:00,26.6,27.15,26.05,26.33,31235.04,2024-10-08 23:59:59.999,827977.9768,2673,14752.75,391212.7869,,
2024-10-09 00:00:00+00:00,26.32,26.68,25.68,25.75,40143.83,2024-10-09 23:59:59.999,1046452.4948,3560,22548.41,587284.2323,,
2024-10-10 00:00:00+00:00,25.77,26.34,25.05,25.84,31188.99,2024-10-10 23:59:59.999,802651.2704,2960,15332.95,394782.453,,
2024-10-11 00:00:00+00:00,25.93,27.58,25.74,27.44,30614.23,2024-10-11 23:59:59.999,820072.3199,2910,14217.68,381361.7085,,
2024-10-12 00:00:00+00:00,27.54,29.37,27.39,28.64,67159.8,2024-10-12 23:59:59.999,1927711.2054,5406,35014.97,1006210.9894,,
2024-10-13 00:00:00+00:00,28.64,29.34,28.31,29.05,60886.17,2024-10-13 23:59:59.999,1752000.5802,4113,31834.7,915058.4198,,
2024-10-14 00:00:00+00:00,29.05,29.84,28.65,29.07,101695.45,2024-10-14 23:59:59.999,2982877.3768,8487,48721.16,1429355.5386,,
2024-10-15 00:00:00+00:00,29.07,29.6,27.53,28.22,118814.47,2024-10-15 23:59:59.999,3387716.269,8325,58067.37,1655504.8832,,
2024-10-16 00:00:00+00:00,28.21,28.21,27.26,28.06,58433.99,2024-10-16 23:59:59.999,1618617.162,4220,30249.11,837974.3855,,
2024-10-17 00:00:00+00:00,28.04,28.25,26.84,27.24,36412.45,2024-10-17 23:59:59.999,1001251.9496,3002,17259.9,474044.7653,,
2024-10-18 00:00:00+00:00,27.28,28.16,27.11,28.11,25336.39,2024-10-18 23:59:59.999,703678.5583,2474,13489.68,374824.3358,,
2024-10-19 00:00:00+00:00,28.12,28.44,27.73,28.1,20616.46,2024-10-19 23:59:59.999,578508.6973,2767,8614.19,242078.0403,,
2024-10-20 00:00:00+00:00,28.13,28.98,27.78,28.97,28976.55,2024-10-20 23:59:59.999,821451.6058,4041,13037.45,369588.504,,
2024-10-21 00:00:00+00:00,28.97,29.31,27.37,27.76,55750.77,2024-10-21 23:59:59.999,1573197.3183,6567,26945.86,758619.1155,,
2024-10-22 00:00:00+00:00,27.74,28.2,27.25,27.62,47219.01,2024-10-22 23:59:59.999,1308673.2828,6490,23280.04,644585.7781,,
2024-10-23 00:00:00+00:00,27.64,27.65,25.87,26.74,54807.46,2024-10-23 23:59:59.999,1458115.6873,5588,26362.78,701897.1115,,
2024-10-24 00:00:00+00:00,26.74,27.22,26.38,26.81,42188.45,2024-10-24 23:59:59.999,1130219.6244,4321,21370.85,572385.8802,,
2024-10-25 00:00:00+00:00,26.82,26.85,24.0,24.92,95242.48,2024-10-25 23:59:59.999,2436535.7626,9878,39343.36,1000876.4785,,
2024-10-26 00:00:00+00:00,24.86,25.64,24.54,25.39,29851.57,2024-10-26 23:59:59.999,752105.1158,3771,14883.87,375337.9969,,
2024-10-27 00:00:00+00:00,25.33,25.89,25.24,25.74,14165.33,2024-10-27 23:59:59.999,363148.4841,1778,6648.15,170388.6078,,
2024-10-28 00:00:00+00:00,25.75,26.52,25.03,26.27,52339.54,2024-10-28 23:59:59.999,1357417.0567,4833,24202.36,627396.5144,,
2024-10-29 00:00:00+00:00,26.24,27.23,26.19,26.88,48047.97,2024-10-29 23:59:59.999,1284963.4562,4630,25741.67,688943.1542,,
2024-10-30 00:00:00+00:00,26.89,26.89,26.0,26.18,38909.48,2024-10-30 23:59:59.999,1026378.5245,4980,19533.79,514938.9549,,
2024-10-31 00:00:00+00:00,26.17,26.24,24.66,25.0,39169.63,2024-10-31 23:59:59.999,991513.3744,4562,20496.76,518641.791,,
2024-11-01 00:00:00+00:00,25.0,25.7,24.39,24.78,50902.62,2024-11-01 23:59:59.999,1271916.9016,7932,24481.26,611962.172,,
2024-11-02 00:00:00+00:00,24.77,25.01,23.97,24.1,22644.08,2024-11-02 23:59:59.999,550572.076,3233,9740.21,237066.3743,,
2024-11-03 00:00:00+00:00,24.13,24.18,22.6,23.54,56250.6,2024-11-03 23:59:59.999,1311641.5549,5490,27916.17,650869.2457,,
2024-11-04 00:00:00+00:00,23.52,23.92,22.34,22.72,70988.46,2024-11-04 23:59:59.999,1639944.3418,7820,32901.26,760746.0484,,
2024-11-05 00:00:00+00:00,22.72,24.48,22.58,23.99,53785.51,2024-11-05 23:59:59.999,1272357.2593,6892,25985.1,616431.9563,,
2024-11-06 00:00:00+00:00,24.0,28.28,24.0,27.02,165946.62,2024-11-06 23:59:59.999,4358607.2697,19031,85652.73,2257333.7694,,
2024-11-07 00:00:00+00:00,27.05,28.02,26.55,27.4,111064.71,2024-11-07 23:59:59.999,3030122.6002,12390,53215.65,1450822.2626,,
2024-11-08 00:00:00+00:00,27.41,28.81,27.14,28.8,114840.4,2024-11-08 23:59:59.999,3219532.8293,14303,52924.87,1483216.4755,,
2024-11-09 00:00:00+00:00,28.81,30.49,28.46,30.4,112310.28,2024-11-09 23:59:59.999,3283020.0949,15619,59950.5,1753211.1217,,
