ts,prob,close,next_open,future_close,enter,trade_ret,equity
2025-06-26 06:00:00+00:00,0.044631965,2484.51,2484.36,2482.43,0,0.0,1.0165002579021798
2025-06-26 06:15:00+00:00,0.6007379,2481.12,2481.24,2488.56,1,0.0009501378343086415,1.0174660732557972
2025-06-26 06:30:00+00:00,0.9278499,2482.43,2482.5,2489.29,1,0.0007351460221549661,1.0182140593922289
2025-06-26 06:45:00+00:00,0.53795433,2488.56,2488.4,2494.81,0,0.0,1.0182140593922289
2025-06-26 07:00:00+00:00,0.48678538,2489.29,2489.51,2496.31,0,0.0,1.0182140593922289
2025-06-26 07:15:00+00:00,0.17250596,2494.81,2494.81,2491.7,0,0.0,1.0182140593922289
2025-06-26 07:30:00+00:00,0.014958176,2496.31,2496.31,2499.95,0,0.0,1.0182140593922289
2025-06-26 07:45:00+00:00,0.45396668,2491.7,2490.77,2491.14,0,0.0,1.0182140593922289
2025-06-26 08:00:00+00:00,0.0071914624,2499.95,2499.9,2489.37,0,0.0,1.0182140593922289
2025-06-26 08:15:00+00:00,0.5837526,2491.14,2491.14,2488.39,1,-0.0031039122650674527,1.0150536122848173
2025-06-26 08:30:00+00:00,0.3594293,2489.37,2489.37,2470.6,0,0.0,1.0150536122848173
2025-06-26 08:45:00+00:00,0.50259995,2488.39,2488.4,2473.32,0,0.0,1.0150536122848173
2025-06-26 09:00:00+00:00,0.67907476,2470.6,2470.71,2471.52,1,-0.0016721590150199344,1.0133562812363066
2025-06-26 09:15:00+00:00,0.40816605,2473.32,2473.09,2464.51,0,0.0,1.0133562812363066
2025-06-26 09:30:00+00:00,0.042888246,2471.52,2471.76,2465.05,0,0.0,1.0133562812363066
2025-06-26 09:45:00+00:00,0.51552415,2464.51,2464.5,2460.87,0,0.0,1.0133562812363066
2025-06-26 10:00:00+00:00,0.19557099,2465.05,2465.04,2457.48,0,0.0,1.0133562812363066
2025-06-26 10:15:00+00:00,0.5397792,2460.87,2460.86,2452.3,0,0.0,1.0133562812363066
2025-06-26 10:30:00+00:00,0.28404102,2457.48,2457.47,2453.87,0,0.0,1.0133562812363066
2025-06-26 10:45:00+00:00,0.6323122,2452.3,2452.21,2448.27,1,-0.003606713943748672,1.0097013950067864
2025-06-26 11:00:00+00:00,0.2768485,2453.87,2453.76,2444.71,0,0.0,1.0097013950067864
2025-06-26 11:15:00+00:00,0.6603873,2448.27,2448.05,2451.42,1,-0.0006233941300219908,1.0090719530840642
2025-06-26 11:30:00+00:00,0.987598,2444.71,2444.62,2446.32,1,-0.0013045953972394813,1.0077555224585872
2025-06-26 11:45:00+00:00,0.3022903,2451.42,2452.01,2444.41,0,0.0,1.0077555224585872
2025-06-26 12:00:00+00:00,0.2707534,2446.32,2446.32,2450.12,0,0.0,1.0077555224585872
2025-06-26 12:15:00+00:00,0.48913327,2444.41,2444.41,2441.4,0,0.0,1.0077555224585872
2025-06-26 12:30:00+00:00,0.031428874,2450.12,2450.13,2432.18,0,0.0,1.0077555224585872
2025-06-26 12:45:00+00:00,0.30751243,2441.4,2441.4,2440.8,0,0.0,1.0077555224585872
2025-06-26 13:00:00+00:00,0.98629653,2432.18,2432.39,2443.51,1,0.0025716353051938885,1.010347102139146
2025-06-26 13:15:00+00:00,0.20183787,2440.8,2441.28,2434.45,0,0.0,1.010347102139146
2025-06-26 13:30:00+00:00,0.014317994,2443.51,2443.62,2430.11,0,0.0,1.010347102139146
2025-06-26 13:45:00+00:00,0.4060452,2434.45,2434.45,2436.51,0,0.0,1.010347102139146
2025-06-26 14:00:00+00:00,0.9788206,2430.11,2430.12,2450.4,1,0.00634526690040005,1.0167580241642646
2025-06-26 14:15:00+00:00,0.4321231,2436.51,2436.23,2447.71,0,0.0,1.0167580241642646
2025-06-26 14:30:00+00:00,0.16520816,2450.4,2450.51,2441.34,0,0.0,1.0167580241642646
2025-06-26 14:45:00+00:00,0.49775422,2447.71,2447.72,2418.79,0,0.0,1.0167580241642646
2025-06-26 15:00:00+00:00,0.00032231447,2441.34,2441.34,2426.41,0,0.0,1.0167580241642646
2025-06-26 15:15:00+00:00,0.7033223,2418.79,2418.5,2434.56,1,0.004640479636138119,1.021476269070279
2025-06-26 15:30:00+00:00,0.9678508,2426.41,2426.4,2430.21,1,-0.0004297725024728898,1.021037266657904
2025-06-26 15:45:00+00:00,0.7534292,2434.56,2434.09,2430.95,1,-0.0032900098188647347,1.0176780440251727
2025-06-26 16:00:00+00:00,0.5694896,2430.21,2429.81,2426.16,1,-0.0035021750671863066,1.0141139573529647
2025-06-26 16:15:00+00:00,0.42234004,2430.95,2430.95,2428.6,0,0.0,1.0141139573529647
2025-06-26 16:30:00+00:00,0.7786986,2426.16,2425.93,2423.9,1,-0.0028367924878293076,1.011237126496943
2025-06-26 16:45:00+00:00,0.40404704,2428.6,2428.61,2427.36,0,0.0,1.011237126496943
2025-06-26 17:00:00+00:00,0.7992869,2423.9,2423.9,2429.15,1,0.0001659309377448643,1.0114049220216252
2025-06-26 17:15:00+00:00,0.12287795,2427.36,2427.48,2421.48,0,0.0,1.0114049220216252
2025-06-26 17:30:00+00:00,0.06391656,2429.15,2429.05,2432.16,0,0.0,1.0114049220216252
2025-06-26 17:45:00+00:00,0.7010538,2421.48,2421.9,2426.77,1,1.0817952846855008e-05,1.0114158633523807
2025-06-26 18:00:00+00:00,0.11931208,2432.16,2432.11,2427.24,0,0.0,1.0114158633523807
2025-06-26 18:15:00+00:00,0.69904363,2426.77,2426.77,2426.39,1,-0.0021565867387515186,1.009234657314112
2025-06-26 18:30:00+00:00,0.38124192,2427.24,2427.24,2428.68,0,0.0,1.009234657314112
2025-06-26 18:45:00+00:00,0.534876,2426.39,2426.4,2430.7,0,0.0,1.009234657314112
2025-06-26 19:00:00+00:00,0.7842697,2428.68,2428.8,2439.29,1,0.002319005270092102,1.0115750778031831
2025-06-26 19:15:00+00:00,0.64737296,2430.7,2430.6,2436.71,1,0.0005137826051180312,1.0120948074819294
2025-06-26 19:30:00+00:00,0.076982364,2439.29,2439.29,2440.33,0,0.0,1.0120948074819294
2025-06-26 19:45:00+00:00,0.6211632,2436.71,2436.59,2444.57,1,0.001275068846215312,1.013385298040366
2025-06-26 20:00:00+00:00,0.76586473,2440.33,2440.21,2458.03,1,0.005302650181746806,1.0187589257751992
2025-06-26 20:15:00+00:00,0.44365507,2444.57,2444.76,2446.55,0,0.0,1.0187589257751992
2025-06-26 20:30:00+00:00,0.0033269704,2458.03,2458.07,2423.69,0,0.0,1.0187589257751992
2025-06-26 20:45:00+00:00,0.6111487,2446.55,2446.55,2427.88,1,-0.009631154074104418,1.008947101596689
2025-06-26 21:00:00+00:00,0.49934068,2423.69,2423.68,2411.7,0,0.0,1.008947101596689
2025-06-26 21:15:00+00:00,0.2906439,2427.88,2427.7,2415.2,0,0.0,1.008947101596689
2025-06-26 21:30:00+00:00,0.8095658,2411.7,2411.48,2413.96,1,-0.0009715859140444465,1.0079668228047618
2025-06-26 21:45:00+00:00,0.5749149,2415.2,2415.02,2420.76,1,0.00037679191062611923,1.008346616549774
2025-06-26 22:00:00+00:00,0.9459224,2413.96,2414.09,2413.92,1,-0.00207041990977974,1.0062589156389103
2025-06-26 22:15:00+00:00,0.30212244,2420.76,2420.76,2414.48,0,0.0,1.0062589156389103
2025-06-26 22:30:00+00:00,0.47695428,2413.92,2413.77,2407.58,0,0.0,1.0062589156389103
2025-06-26 22:45:00+00:00,0.28736836,2414.48,2414.49,2416.43,0,0.0,1.0062589156389103
2025-06-26 23:00:00+00:00,0.98100764,2407.58,2407.58,2416.2,1,0.0015803587004377135,1.0078491656711333
2025-06-26 23:15:00+00:00,0.106643796,2416.43,2416.4,2417.27,0,0.0,1.0078491656711333
2025-06-26 23:30:00+00:00,0.40134367,2416.2,2416.15,2417.04,0,0.0,1.0078491656711333
2025-06-26 23:45:00+00:00,0.27796188,2417.27,2417.26,2420.41,0,0.0,1.0078491656711333
2025-06-27 00:00:00+00:00,0.46317485,2417.04,2417.05,2409.21,0,0.0,1.0078491656711333
2025-06-27 00:15:00+00:00,0.08794393,2420.41,2420.41,2401.59,0,0.0,1.0078491656711333
2025-06-27 00:30:00+00:00,0.02404021,2409.21,2409.0,2420.1,0,0.0,1.0078491656711333
2025-06-27 00:45:00+00:00,0.30136594,2401.59,2401.57,2423.64,0,0.0,1.0078491656711333
2025-06-27 01:00:00+00:00,0.9711023,2420.1,2420.31,2428.6,1,0.001425181071846195,1.0092855332253237
2025-06-27 01:15:00+00:00,0.5371539,2423.64,2423.76,2427.24,0,0.0,1.0092855332253237
2025-06-27 01:30:00+00:00,0.1366785,2428.6,2428.6,2431.2,0,0.0,1.0092855332253237
2025-06-27 01:45:00+00:00,0.4583951,2427.24,2427.36,2432.46,0,0.0,1.0092855332253237
2025-06-27 02:00:00+00:00,0.7038451,2431.2,2431.2,2435.92,1,-5.8571898650770435e-05,1.0092264174553618
2025-06-27 02:15:00+00:00,0.60941595,2432.46,2432.46,2438.64,1,0.0005406378727708123,1.0097720434788389
2025-06-27 02:30:00+00:00,0.64845395,2435.92,2435.92,2434.13,1,-0.0027348352983677087,1.007010483251028
2025-06-27 02:45:00+00:00,0.43557706,2438.64,2438.76,2442.86,0,0.0,1.007010483251028
2025-06-27 03:00:00+00:00,0.97635454,2434.13,2434.32,2445.02,1,0.0023954779979624714,1.0094227547073735
2025-06-27 03:15:00+00:00,0.46971068,2442.86,2442.85,2447.98,0,0.0,1.0094227547073735
2025-06-27 03:30:00+00:00,0.65835756,2445.02,2445.02,2446.36,1,-0.001451947223335635,1.0079571261415043
2025-06-27 03:45:00+00:00,0.46605688,2447.98,2447.98,2450.15,0,0.0,1.0079571261415043
2025-06-27 04:00:00+00:00,0.50482166,2446.36,2446.44,2450.64,0,0.0,1.0079571261415043
2025-06-27 04:15:00+00:00,0.16561824,2450.15,2450.15,2450.83,0,0.0,1.0079571261415043
2025-06-27 04:30:00+00:00,0.20418192,2450.64,2450.64,2450.49,0,0.0,1.0079571261415043
2025-06-27 04:45:00+00:00,0.1715886,2450.83,2450.84,2437.72,0,0.0,1.0079571261415043
2025-06-27 05:00:00+00:00,0.00043337527,2450.49,2450.31,2439.98,0,0.0,1.0079571261415043
2025-06-27 05:15:00+00:00,0.60891694,2437.72,2437.72,2440.6,1,-0.0008185681702574926,1.0071320445210608
2025-06-27 05:30:00+00:00,0.5595173,2439.98,2439.9,2444.53,1,-0.0001023812451330635,1.0070289330883293
2025-06-27 05:45:00+00:00,0.47880587,2440.6,2440.6,2442.48,0,0.0,1.0070289330883293
2025-06-27 06:00:00+00:00,0.18074796,2444.53,2444.64,2446.9,0,0.0,1.0070289330883293
2025-06-27 06:15:00+00:00,0.7425941,2442.48,2442.24,2449.68,1,0.0010463836477987449,1.0080826716967732
2025-06-27 06:30:00+00:00,0.54053515,2446.9,2446.92,2453.47,0,0.0,1.0080826716967732
2025-06-27 06:45:00+00:00,0.47167248,2449.68,2449.51,2446.87,0,0.0,1.0080826716967732
2025-06-27 07:00:00+00:00,0.0023360872,2453.47,2453.3,2440.2,0,0.0,1.0080826716967732
2025-06-27 07:15:00+00:00,0.40572757,2446.87,2446.88,2443.55,0,0.0,1.0080826716967732
2025-06-27 07:30:00+00:00,0.84096116,2440.2,2440.19,2440.81,1,-0.001745921424151529,1.006322638562942
2025-06-27 07:45:00+00:00,0.47166044,2443.55,2443.56,2438.94,0,0.0,1.006322638562942
2025-06-27 08:00:00+00:00,0.5141379,2440.81,2440.24,2450.38,0,0.0,1.006322638562942
2025-06-27 08:15:00+00:00,0.67765903,2438.94,2438.94,2449.3,1,0.0022477469720452187,1.0085845972266725
2025-06-27 08:30:00+00:00,0.423018,2450.38,2450.39,2447.21,0,0.0,1.0085845972266725
2025-06-27 08:45:00+00:00,0.6548195,2449.3,2449.32,2449.1,1,-0.0020898208482355,1.006476836108179
2025-06-27 09:00:00+00:00,0.8006283,2447.21,2447.22,2456.47,1,0.0017797991190002822,1.0082681626943786
2025-06-27 09:15:00+00:00,0.66914266,2449.1,2449.1,2461.92,1,0.0032345759666816427,1.0115294826614
2025-06-27 09:30:00+00:00,0.8579953,2456.47,2456.48,2452.4,1,-0.003660913176577794,1.0078263610498281
2025-06-27 09:45:00+00:00,0.4910872,2461.92,2461.77,2452.41,0,0.0,1.0078263610498281
2025-06-27 10:00:00+00:00,0.17532508,2452.4,2452.4,2449.77,0,0.0,1.0078263610498281
2025-06-27 10:15:00+00:00,0.0900764,2452.41,2452.29,2446.9,0,0.0,1.0078263610498281
2025-06-27 10:30:00+00:00,0.17806587,2449.77,2449.89,2450.15,0,0.0,1.0078263610498281
2025-06-27 10:45:00+00:00,0.38635102,2446.9,2446.8,2444.7,0,0.0,1.0078263610498281
2025-06-27 11:00:00+00:00,0.09184935,2450.15,2450.16,2446.29,0,0.0,1.0078263610498281
2025-06-27 11:15:00+00:00,0.85408723,2444.7,2444.8,2448.11,1,-0.0006461060209423924,1.0071751983698893
2025-06-27 11:30:00+00:00,0.86003953,2446.29,2446.2,2450.36,1,-0.0002994031559151438,1.006873646936938
2025-06-27 11:45:00+00:00,0.6321197,2448.11,2448.12,2453.65,1,0.00025887619887932263,1.0071343025594086
2025-06-27 12:00:00+00:00,0.18212739,2450.36,2450.36,2439.4,0,0.0,1.0071343025594086
2025-06-27 12:15:00+00:00,0.053606596,2453.65,2453.65,2430.71,0,0.0,1.0071343025594086
2025-06-27 12:30:00+00:00,0.026956607,2439.4,2439.17,2436.24,0,0.0,1.0071343025594086
2025-06-27 12:45:00+00:00,0.6287656,2430.71,2430.7,2426.81,1,-0.003600362035627523,1.0035082544516956
2025-06-27 13:00:00+00:00,0.06799186,2436.24,2436.23,2429.41,0,0.0,1.0035082544516956
2025-06-27 13:15:00+00:00,0.88723904,2426.81,2426.64,2428.92,1,-0.0010604292354861027,1.0024441049606234
2025-06-27 13:30:00+00:00,0.65223265,2429.41,2429.4,2424.57,1,-0.003988145221042181,0.9984462122940628
2025-06-27 13:45:00+00:00,0.7754528,2428.92,2428.73,2421.55,1,-0.004956277560700382,0.9934976357365035
2025-06-27 14:00:00+00:00,0.39513683,2424.57,2424.64,2424.12,0,0.0,0.9934976357365035
2025-06-27 14:15:00+00:00,0.43773288,2421.55,2421.3,2424.24,0,0.0,0.9934976357365035
2025-06-27 14:30:00+00:00,0.56420094,2424.12,2424.24,2424.19,1,-0.0020206250206249426,0.9914901495558026
2025-06-27 14:45:00+00:00,0.41435373,2424.24,2424.12,2431.3,0,0.0,0.9914901495558026
2025-06-27 15:00:00+00:00,0.99409026,2424.19,2424.2,2439.4,1,0.004270109726920436,0.9957239212875666
2025-06-27 15:15:00+00:00,0.7775789,2431.3,2431.32,2439.4,1,0.0013232976325616725,0.9970415603952915
2025-06-27 15:30:00+00:00,0.39409223,2439.4,2439.4,2434.56,0,0.0,0.9970415603952915
2025-06-27 15:45:00+00:00,0.4883088,2439.4,2439.42,2436.6,0,0.0,0.9970415603952915
2025-06-27 16:00:00+00:00,0.46764842,2434.56,2434.5,2437.56,0,0.0,0.9970415603952915
2025-06-27 16:15:00+00:00,0.13620964,2436.6,2436.6,2434.2,0,0.0,0.9970415603952915
2025-06-27 16:30:00+00:00,0.11500348,2437.56,2437.68,2421.6,0,0.0,0.9970415603952915
2025-06-27 16:45:00+00:00,0.27395192,2434.2,2434.12,2417.5,0,0.0,0.9970415603952915
2025-06-27 17:00:00+00:00,0.09972529,2421.6,2421.48,2405.76,0,0.0,0.9970415603952915
2025-06-27 17:15:00+00:00,0.34476793,2417.5,2417.49,2405.51,0,0.0,0.9970415603952915
2025-06-27 17:30:00+00:00,0.5844506,2405.76,2405.65,2403.2,1,-0.0030184357658014065,0.9940320544894039
2025-06-27 17:45:00+00:00,0.667185,2405.51,2405.4,2398.79,1,-0.004747983703334178,0.9893124064940965
2025-06-27 18:00:00+00:00,0.50160724,2403.2,2403.2,2393.28,0,0.0,0.9893124064940965
2025-06-27 18:15:00+00:00,0.6796539,2398.79,2398.76,2396.0,1,-0.003150594473811606,0.9861954842933229
2025-06-27 18:30:00+00:00,0.9459764,2393.28,2393.21,2407.5,1,0.00397105978998913,0.990111725526069
2025-06-27 18:45:00+00:00,0.6097954,2396.0,2396.03,2407.56,1,0.0028121267262930533,0.9928960451714369
2025-06-27 19:00:00+00:00,0.60686606,2407.5,2407.5,2410.33,1,-0.0008245067497403263,0.9920773956804027
2025-06-27 19:15:00+00:00,0.6068681,2407.56,2407.55,2413.7,1,0.0005544640817427577,0.9926274669626163
2025-06-27 19:30:00+00:00,0.8849225,2410.33,2410.32,2419.82,1,0.0019413853762155781,0.9945545394110075
2025-06-27 19:45:00+00:00,0.5633151,2413.7,2413.69,2423.6,1,0.0021057468026133303,0.9966488194523968
2025-06-27 20:00:00+00:00,0.8437713,2419.82,2419.92,2425.56,1,0.00033065555886136085,0.9969783669247814
2025-06-27 20:15:00+00:00,0.3901634,2423.6,2423.6,2427.35,0,0.0,0.9969783669247814
2025-06-27 20:30:00+00:00,0.56916374,2425.56,2425.68,2422.75,1,-0.003207908710134875,0.9937801513377074
2025-06-27 20:45:00+00:00,0.3376553,2427.35,2427.36,2428.99,0,0.0,0.9937801513377074
2025-06-27 21:00:00+00:00,0.75783014,2422.75,2422.75,2422.79,1,-0.001983489835930328,0.9918089985083797
2025-06-27 21:15:00+00:00,0.06399155,2428.99,2428.98,2420.77,0,0.0,0.9918089985083797
2025-06-27 21:30:00+00:00,0.12007882,2422.79,2422.79,2422.42,0,0.0,0.9918089985083797
2025-06-27 21:45:00+00:00,0.08347265,2420.77,2420.76,2422.8,0,0.0,0.9918089985083797
2025-06-27 22:00:00+00:00,0.6301111,2422.42,2422.42,2423.52,1,-0.0015459086368176927,0.9902757524115121
2025-06-27 22:15:00+00:00,0.6245968,2422.8,2422.81,2423.64,1,-0.0016574225795666902,0.9886344470194679
2025-06-27 22:30:00+00:00,0.4147682,2423.52,2423.58,2422.8,0,0.0,0.9886344470194679
2025-06-27 22:45:00+00:00,0.41875532,2423.64,2423.53,2417.85,0,0.0,0.9886344470194679
2025-06-27 23:00:00+00:00,0.054720968,2422.8,2422.77,2420.94,0,0.0,0.9886344470194679
2025-06-27 23:15:00+00:00,0.7354618,2417.85,2417.88,2424.35,1,0.0006758978940226718,0.9893026629601667
2025-06-27 23:30:00+00:00,0.89149654,2420.94,2420.95,2418.49,1,-0.0030161300315991717,0.9863187974880715
2025-06-27 23:45:00+00:00,0.39711857,2424.35,2424.36,2421.48,0,0.0,0.9863187974880715
2025-06-28 00:00:00+00:00,0.8243559,2418.49,2418.49,2420.76,1,-0.0010613978143385588,0.9852719208721766
2025-06-28 00:15:00+00:00,0.18580246,2421.48,2421.59,2419.31,0,0.0,0.9852719208721766
2025-06-28 00:30:00+00:00,0.088723905,2420.76,2420.76,2414.64,0,0.0,0.9852719208721766
2025-06-28 00:45:00+00:00,0.3953223,2419.31,2419.3,2413.57,0,0.0,0.9852719208721766
2025-06-28 01:00:00+00:00,0.49205738,2414.64,2414.38,2415.06,0,0.0,0.9852719208721766
2025-06-28 01:15:00+00:00,0.6194576,2413.57,2413.57,2418.61,1,8.819300869667042e-05,0.9853588149672627
2025-06-28 01:30:00+00:00,0.9521545,2415.06,2415.06,2416.57,1,-0.0013747567348221228,0.9840041863001702
2025-06-28 01:45:00+00:00,0.42499942,2418.61,2418.96,2422.54,0,0.0,0.9840041863001702
2025-06-28 02:00:00+00:00,0.94961035,2416.57,2416.56,2422.25,1,0.00035458668520549526,0.9843531010828187
2025-06-28 02:15:00+00:00,0.070383504,2422.54,2422.4,2419.98,0,0.0,0.9843531010828187
2025-06-28 02:30:00+00:00,0.029321926,2422.25,2422.1,2418.67,0,0.0,0.9843531010828187
2025-06-28 02:45:00+00:00,0.27167812,2419.98,2420.11,2421.88,0,0.0,0.9843531010828187
2025-06-28 03:00:00+00:00,0.9126089,2418.67,2418.72,2422.14,1,-0.0005860289740027263,0.9837762416449347
2025-06-28 03:15:00+00:00,0.18437287,2421.88,2421.89,2421.9,0,0.0,0.9837762416449347
2025-06-28 03:30:00+00:00,0.17927249,2422.14,2422.14,2420.26,0,0.0,0.9837762416449347
2025-06-28 03:45:00+00:00,0.2743764,2421.9,2421.96,2422.43,0,0.0,0.9837762416449347
2025-06-28 04:00:00+00:00,0.76402384,2420.26,2420.27,2421.52,1,-0.0014835286972114652,0.9823167813588196
