open_time,open,high,low,close,volume,close_time,quote_asset_volume,trades,taker_buy_base,taker_buy_quote,ignore
2024-09-03 11:00:00+00:00,59075.99,59101.99,58940.34,59062.76,54.92684,2024-09-03 11:59:59.999000+00:00,3242357.5997206,2825,23.62023,1394360.4720502,
2024-09-03 12:00:00+00:00,59065.26,59356.39,59050.0,59133.96,91.72635,2024-09-03 12:59:59.999000+00:00,5430665.1653659,9779,39.4893,2337787.9519726,
2024-09-03 13:00:00+00:00,59133.97,59315.99,58152.31,58398.92,220.48474,2024-09-03 13:59:59.999000+00:00,12942783.9300314,13643,106.65753,6258337.9207427,
2024-09-03 14:00:00+00:00,58398.92,58398.92,57552.07,57655.99,350.51087,2024-09-03 14:59:59.999000+00:00,20290129.3394595,24250,182.5854,10567384.0095421,
2024-09-03 15:00:00+00:00,57655.99,58005.29,57606.2,57705.51,205.03082,2024-09-03 15:59:59.999000+00:00,11843885.2626167,11462,98.78739,5706313.0316737,
2024-09-03 16:00:00+00:00,57702.01,57914.93,57640.0,57687.7,145.17123,2024-09-03 16:59:59.999000+00:00,8384560.8132503,9445,81.18385,4688497.4502249,
2024-09-03 17:00:00+00:00,57682.19,58082.74,57660.88,57682.0,160.4512,2024-09-03 17:59:59.999000+00:00,9282082.007632,8676,84.3083,4876798.7774809,
2024-09-03 18:00:00+00:00,57684.0,58042.0,57578.01,57910.0,158.3878,2024-09-03 18:59:59.999000+00:00,9160378.8430729,6786,82.03133,4742490.7816623,
2024-09-03 19:00:00+00:00,57910.0,58238.0,57831.0,58029.99,180.85371,2024-09-03 19:59:59.999000+00:00,10489787.6390769,7488,94.4237,5475583.9120831,
2024-09-03 20:00:00+00:00,58030.02,58224.0,58030.01,58217.99,90.8165,2024-09-03 20:59:59.999000+00:00,5279991.5925109,3552,47.58721,2766337.5344975,
2024-09-03 21:00:00+00:00,58218.0,58223.54,57960.0,58108.56,93.5967,2024-09-03 21:59:59.999000+00:00,5433973.2220813,3244,42.02746,2439709.4842477,
2024-09-03 22:00:00+00:00,58119.99,58173.81,57848.02,57855.11,97.07106,2024-09-03 22:59:59.999000+00:00,5629123.4032335,3331,42.82614,2483580.5122696,
2024-09-03 23:00:00+00:00,57851.4,57897.98,57388.84,57476.4,137.70279,2024-09-03 23:59:59.999000+00:00,7937769.8718826,7612,62.75024,3616425.4381238,
2024-09-04 00:00:00+00:00,57472.01,57962.04,57101.01,57126.0,226.82169,2024-09-04 00:59:59.999000+00:00,13071013.0249755,9137,117.64284,6779681.0389142,
2024-09-04 01:00:00+00:00,57126.45,57146.08,55588.21,56777.06,549.12881,2024-09-04 01:59:59.999000+00:00,30947604.6189071,28176,280.97649,15836142.6673383,
2024-09-04 02:00:00+00:00,56772.0,56812.0,56513.21,56637.63,122.28426,2024-09-04 02:59:59.999000+00:00,6929911.9642943,4480,59.79399,3388369.84267,
2024-09-04 03:00:00+00:00,56637.63,56837.85,56601.81,56650.0,124.06235,2024-09-04 03:59:59.999000+00:00,7039345.914423,4307,54.03688,3065732.8463699,
