open_time,open,high,low,close,volume,close_time,quote_asset_volume,trades,taker_buy_base,taker_buy_quote,ignore
2024-09-04 00:00:00+00:00,2424.81,2490.0,2306.54,2450.78,31132.3473,2024-09-04 23:59:59.999000+00:00,74940036.211192,136455,13441.3966,32356974.741743,
2024-09-05 00:00:00+00:00,2450.52,2465.99,2346.88,2368.13,24769.7187,2024-09-05 23:59:59.999000+00:00,59245688.757903,137904,14029.1102,33553465.646058,
2024-09-06 00:00:00+00:00,2368.06,2407.88,2150.0,2224.84,59437.0718,2024-09-06 23:59:59.999000+00:00,135861229.563873,239724,29868.5737,68343747.681134,
2024-09-07 00:00:00+00:00,2224.6,2311.42,2221.62,2273.39,26638.7553,2024-09-07 23:59:59.999000+00:00,60718615.458427,135491,12159.4856,27681339.382064,
2024-09-08 00:00:00+00:00,2273.6,2333.28,2241.2,2297.39,25791.6521,2024-09-08 23:59:59.999000+00:00,58832055.515226,122706,12652.8115,28863877.9871,
2024-09-09 00:00:00+00:00,2297.39,2381.81,2273.2,2360.2,36712.3478,2024-09-09 23:59:59.999000+00:00,85333897.101704,183590,18615.7137,43249193.437811,
2024-09-10 00:00:00+00:00,2360.01,2399.89,2321.25,2388.61,23958.8256,2024-09-10 23:59:59.999000+00:00,56426204.204363,130623,11795.3597,27778372.436975,
2024-09-11 00:00:00+00:00,2388.72,2389.59,2277.27,2340.97,37039.7796,2024-09-11 23:59:59.999000+00:00,86379789.302832,210708,18288.8747,42641242.043236,
2024-09-12 00:00:00+00:00,2340.69,2391.89,2315.15,2362.0,21238.5104,2024-09-12 23:59:59.999000+00:00,49954127.657056,138294,10479.8544,24647602.00574,
2024-09-13 00:00:00+00:00,2362.01,2466.83,2337.68,2440.6,24800.859,2024-09-13 23:59:59.999000+00:00,59391817.464584,135035,11981.4228,28701117.478746,
2024-09-14 00:00:00+00:00,2441.34,2442.74,2377.53,2418.55,11993.7267,2024-09-14 23:59:59.999000+00:00,28981193.604591,65170,5991.3086,14478382.754465,
2024-09-15 00:00:00+00:00,2418.55,2431.08,2278.45,2316.42,19254.8508,2024-09-15 23:59:59.999000+00:00,45580729.274597,115549,10587.6672,25052971.629814,
2024-09-16 00:00:00+00:00,2316.41,2335.23,2252.76,2295.63,37836.5221,2024-09-16 23:59:59.999000+00:00,86681566.799989,227139,18261.4472,41816146.083842,
2024-09-17 00:00:00+00:00,2295.76,2393.8,2263.45,2342.06,29097.5026,2024-09-17 23:59:59.999000+00:00,68100543.289748,94376,14292.3484,33450671.325986,
2024-09-18 00:00:00+00:00,2342.07,2376.2,2277.79,2374.55,37628.7188,2024-09-18 23:59:59.999000+00:00,87291202.276167,139744,18092.8316,41979102.199543,
2024-09-19 00:00:00+00:00,2375.0,2495.62,2372.86,2466.19,34553.6434,2024-09-19 23:59:59.999000+00:00,84203011.551194,102587,17945.5406,43709157.771669,
2024-09-20 00:00:00+00:00,2466.01,2572.4,2438.26,2561.51,27072.7198,2024-09-20 23:59:59.999000+00:00,68558221.677232,81076,13987.2765,35426137.028881,
2024-09-21 00:00:00+00:00,2562.0,2623.2,2529.25,2613.07,12628.7934,2024-09-21 23:59:59.999000+00:00,32406552.464506,34871,6372.9172,16356416.528877,
2024-09-22 00:00:00+00:00,2612.86,2632.6,2525.01,2580.82,19501.7927,2024-09-22 23:59:59.999000+00:00,50332081.071562,62499,9447.9994,24390126.24952,
2024-09-23 00:00:00+00:00,2581.19,2702.77,2540.4,2646.92,36868.5664,2024-09-23 23:59:59.999000+00:00,97735834.169283,141199,17993.2609,47698016.92016,
2024-09-24 00:00:00+00:00,2646.92,2671.41,2592.01,2653.6,29557.2823,2024-09-24 23:59:59.999000+00:00,77898793.449188,128618,14613.3926,38514742.926563,
2024-09-25 00:00:00+00:00,2653.6,2673.54,2554.68,2579.92,24263.8547,2024-09-25 23:59:59.999000+00:00,63387379.839032,112138,11399.5213,29784631.002755,
2024-09-26 00:00:00+00:00,2579.97,2667.01,2559.17,2632.72,30694.2671,2024-09-26 23:59:59.999000+00:00,80635796.147273,130848,15066.5115,39587586.81711,
2024-09-27 00:00:00+00:00,2632.92,2728.8,2615.89,2695.17,28505.7356,2024-09-27 23:59:59.999000+00:00,76249069.045416,134964,14503.2278,38802693.214554,
2024-09-28 00:00:00+00:00,2695.28,2704.99,2650.96,2676.0,11117.9304,2024-09-28 23:59:59.999000+00:00,29771703.839129,59604,5602.3867,15002037.889402,
2024-09-29 00:00:00+00:00,2675.92,2683.98,2633.85,2658.15,12473.5169,2024-09-29 23:59:59.999000+00:00,33153491.17753,76565,5895.5323,15669308.4971,
2024-09-30 00:00:00+00:00,2658.15,2663.95,2574.31,2601.7,30540.8406,2024-09-30 23:59:59.999000+00:00,79874358.001562,160619,14544.9414,38028098.058694,
2024-10-01 00:00:00+00:00,2601.71,2658.2,2413.81,2448.0,67624.0318,2024-10-01 23:59:59.999000+00:00,170923611.508346,225719,32895.1499,83099295.875494,
2024-10-02 00:00:00+00:00,2447.43,2498.58,2352.3,2364.06,41920.9999,2024-10-02 23:59:59.999000+00:00,102023530.729372,129661,21060.5423,51268272.107586,
2024-10-03 00:00:00+00:00,2363.92,2403.2,2309.6,2349.74,41333.8151,2024-10-03 23:59:59.999000+00:00,97066970.192932,115977,20046.3821,47074798.009028,
2024-10-04 00:00:00+00:00,2349.88,2441.1,2339.14,2414.49,29093.8776,2024-10-04 23:59:59.999000+00:00,69601854.473451,77255,15092.5328,36099801.368874,
2024-10-05 00:00:00+00:00,2414.49,2428.4,2390.02,2414.29,9670.278,2024-10-05 23:59:59.999000+00:00,23307862.982706,29693,4568.0627,11008877.395027,
2024-10-06 00:00:00+00:00,2414.49,2457.56,2406.93,2440.0,10163.1379,2024-10-06 23:59:59.999000+00:00,24721784.309254,30346,4814.9278,11713472.642084,
2024-10-07 00:00:00+00:00,2439.99,2520.36,2403.01,2422.81,40737.1631,2024-10-07 23:59:59.999000+00:00,100582955.113267,93872,20598.2006,50865897.156247,
2024-10-08 00:00:00+00:00,2422.21,2464.68,2400.24,2439.65,24846.5532,2024-10-08 23:59:59.999000+00:00,60436451.837166,68389,12369.5288,30087498.485304,
2024-10-09 00:00:00+00:00,2439.65,2472.42,2349.78,2368.88,30193.3128,2024-10-09 23:59:59.999000+00:00,73182890.103514,81112,15620.5661,37873438.536931,
2024-10-10 00:00:00+00:00,2368.79,2418.47,2327.14,2384.57,36547.0501,2024-10-10 23:59:59.999000+00:00,86924690.133472,89404,18278.4975,43460001.063778,
2024-10-11 00:00:00+00:00,2384.57,2471.28,2380.39,2438.88,26543.2983,2024-10-11 23:59:59.999000+00:00,64439547.394132,69361,13013.6682,31600290.310736,
2024-10-12 00:00:00+00:00,2439.18,2489.89,2433.8,2475.96,14323.9823,2024-10-12 23:59:59.999000+00:00,35289905.419876,41666,7463.7356,18391475.208221,
2024-10-13 00:00:00+00:00,2475.96,2484.7,2436.21,2468.17,13133.586,2024-10-13 23:59:59.999000+00:00,32313604.910895,42047,6744.026,16600942.972194,
2024-10-14 00:00:00+00:00,2468.17,2654.47,2442.94,2629.36,56925.8397,2024-10-14 23:59:59.999000+00:00,146560491.153404,130175,29688.3145,76447951.714841,
2024-10-15 00:00:00+00:00,2629.19,2688.28,2537.7,2607.02,49268.6783,2024-10-15 23:59:59.999000+00:00,128029120.743002,136688,24012.2716,62390046.078782,
2024-10-16 00:00:00+00:00,2606.92,2647.03,2588.81,2610.95,38388.9055,2024-10-16 23:59:59.999000+00:00,100524719.490703,97945,17952.4938,47008151.990004,
2024-10-17 00:00:00+00:00,2610.96,2647.51,2575.05,2604.98,30314.7392,2024-10-17 23:59:59.999000+00:00,79168571.614413,82272,14412.3946,37636482.830116,
2024-10-18 00:00:00+00:00,2605.24,2676.0,2595.84,2641.93,33266.5634,2024-10-18 23:59:59.999000+00:00,87708047.820496,93260,16156.2879,42598446.368608,
2024-10-19 00:00:00+00:00,2642.36,2663.1,2631.15,2648.21,8957.1119,2024-10-19 23:59:59.999000+00:00,23686432.119132,36209,4263.5196,11273359.408865,
2024-10-20 00:00:00+00:00,2648.27,2758.5,2635.49,2746.29,24057.8776,2024-10-20 23:59:59.999000+00:00,64931396.601716,83228,12550.045,33889398.387921,
2024-10-21 00:00:00+00:00,2746.43,2768.91,2654.6,2665.85,42096.3028,2024-10-21 23:59:59.999000+00:00,113832201.959815,102092,20240.5801,54747961.149668,
2024-10-22 00:00:00+00:00,2665.84,2670.76,2605.12,2621.78,36718.7877,2024-10-22 23:59:59.999000+00:00,96581340.886021,114835,17535.8313,46122572.633256,
2024-10-23 00:00:00+00:00,2621.54,2627.46,2447.92,2522.42,44599.0267,2024-10-23 23:59:59.999000+00:00,113066168.775831,131688,21597.8883,54729762.958031,
2024-10-24 00:00:00+00:00,2522.41,2559.98,2505.53,2534.61,32223.7211,2024-10-24 23:59:59.999000+00:00,81624647.870692,106895,14878.9282,37692316.932236,
2024-10-25 00:00:00+00:00,2534.62,2565.19,2379.41,2436.23,59373.0435,2024-10-25 23:59:59.999000+00:00,147800780.881725,170184,28827.8554,71726820.594407,
2024-10-26 00:00:00+00:00,2436.11,2504.75,2425.92,2479.59,20227.8156,2024-10-26 23:59:59.999000+00:00,49743747.257776,64052,9776.4833,24040867.412621,
2024-10-27 00:00:00+00:00,2479.76,2524.82,2461.3,2505.2,11792.8902,2024-10-27 23:59:59.999000+00:00,29360938.321071,52343,5765.3951,14353627.153727,
2024-10-28 00:00:00+00:00,2505.3,2588.2,2469.11,2566.21,42279.4877,2024-10-28 23:59:59.999000+00:00,106457621.859451,114467,21897.7179,55131292.155894,
2024-10-29 00:00:00+00:00,2566.2,2681.55,2559.86,2638.34,62602.7985,2024-10-29 23:59:59.999000+00:00,164254951.462729,155973,31610.1345,82918039.909237,
2024-10-30 00:00:00+00:00,2638.4,2721.29,2599.55,2658.4,44423.9942,2024-10-30 23:59:59.999000+00:00,118577393.53315,146123,22188.2475,59222394.503704,
2024-10-31 00:00:00+00:00,2658.43,2668.18,2500.0,2515.24,68858.7911,2024-10-31 23:59:59.999000+00:00,176762351.958424,169487,34205.0792,87764204.11846,
2024-11-01 00:00:00+00:00,2515.07,2585.2,2465.07,2510.4,50728.9525,2024-11-01 23:59:59.999000+00:00,127774148.255233,155753,24819.0946,62525031.876139,
2024-11-02 00:00:00+00:00,2510.4,2522.58,2469.5,2493.58,14289.2438,2024-11-02 23:59:59.999000+00:00,35623377.79378,52407,6820.3392,17002538.36165,
2024-11-03 00:00:00+00:00,2493.58,2495.77,2409.8,2456.6,46771.6451,2024-11-03 23:59:59.999000+00:00,114441519.458973,137334,22771.0705,55707160.465962,
2024-11-04 00:00:00+00:00,2456.78,2489.99,2356.43,2397.12,42570.5344,2024-11-04 23:59:59.999000+00:00,103427121.591342,125556,21941.7122,53317187.153299,
2024-11-05 00:00:00+00:00,2396.94,2479.6,2379.45,2422.4,43961.4884,2024-11-05 23:59:59.999000+00:00,107050798.037438,147645,21416.7193,52138198.456543,
2024-11-06 00:00:00+00:00,2422.52,2747.55,2420.21,2724.67,140020.7903,2024-11-06 23:59:59.999000+00:00,365243909.173728,376771,69013.4953,179961405.008486,
2024-11-07 00:00:00+00:00,2724.4,2920.27,2701.87,2897.59,85663.0742,2024-11-07 23:59:59.999000+00:00,243020746.347758,304235,41686.4738,118213027.186777,
2024-11-08 00:00:00+00:00,2897.99,2985.2,2889.52,2963.99,59056.143,2024-11-08 23:59:59.999000+00:00,173062544.413171,220310,28591.8027,83786232.84179,
2024-11-09 00:00:00+00:00,2964.09,3163.3,2956.82,3127.82,53516.0041,2024-11-09 23:59:59.999000+00:00,162626982.036611,190272,26762.3701,81327881.837811,
2024-11-10 00:00:00+00:00,3127.82,3252.34,3070.77,3186.02,104642.6613,2024-11-10 23:59:59.999000+00:00,333036440.869945,331547,52085.2811,165765504.71258,
2024-11-11 00:00:00+00:00,3186.01,3391.41,3108.01,3376.0,124145.7684,2024-11-11 23:59:59.999000+00:00,403250188.249,437084,64173.3643,208460363.662155,
2024-11-12 00:00:00+00:00,3376.0,3450.0,3170.0,3247.58,129356.5129,2024-11-12 23:59:59.999000+00:00,427247718.699441,524272,65296.3022,215775584.386833,
2024-11-13 00:00:00+00:00,3247.58,3338.95,3121.57,3191.38,102293.7395,2024-11-13 23:59:59.999000+00:00,328892618.095254,390534,51247.6686,164757724.23988,
2024-11-14 00:00:00+00:00,3191.39,3242.47,3026.0,3059.1,84152.5117,2024-11-14 23:59:59.999000+00:00,265512978.288194,256028,42252.3419,133355118.224214,
2024-11-15 00:00:00+00:00,3058.69,3131.37,3014.6,3091.04,69798.1702,2024-11-15 23:59:59.999000+00:00,213975585.998186,218311,37330.299,114442120.697795,
2024-11-16 00:00:00+00:00,3090.64,3220.43,3073.07,3134.41,40196.7757,2024-11-16 23:59:59.999000+00:00,126581259.874931,141225,20921.1328,65867728.12635,
2024-11-17 00:00:00+00:00,3135.0,3161.7,3036.36,3076.34,46244.7609,2024-11-17 23:59:59.999000+00:00,143353933.886789,169688,23814.9244,73822881.438049,
2024-11-18 00:00:00+00:00,3076.9,3225.73,3050.0,3209.62,58043.8065,2024-11-18 23:59:59.999000+00:00,181723029.427346,188973,29802.8677,93344384.921447,
2024-11-19 00:00:00+00:00,3209.42,3223.13,3070.12,3112.06,49673.7708,2024-11-19 23:59:59.999000+00:00,155031500.371637,156500,24451.4301,76321187.807736,
2024-11-20 00:00:00+00:00,3111.61,3161.5,3032.21,3072.17,54273.6398,2024-11-20 23:59:59.999000+00:00,168001219.541352,164514,26209.5828,81136172.845454,
2024-11-21 00:00:00+00:00,3072.23,3390.12,3035.55,3359.81,95756.7946,2024-11-21 23:59:59.999000+00:00,311430143.587538,270042,48510.4494,157745115.213089,
2024-11-22 00:00:00+00:00,3359.44,3429.16,3261.0,3331.8,67665.5838,2024-11-22 23:59:59.999000+00:00,225259299.436044,215899,33416.5572,111266857.80117,
2024-11-23 00:00:00+00:00,3332.15,3500.0,3316.81,3397.21,68050.3125,2024-11-23 23:59:59.999000+00:00,231414846.10395,234957,34361.0374,116856006.555858,
2024-11-24 00:00:00+00:00,3397.39,3453.42,3285.71,3364.79,45429.0546,2024-11-24 23:59:59.999000+00:00,152506709.614733,170137,22752.3685,76387468.748389,
2024-11-25 00:00:00+00:00,3365.56,3547.0,3304.45,3414.92,99848.0034,2024-11-25 23:59:59.999000+00:00,344429682.476511,317498,50976.9184,175908119.882959,
2024-11-26 00:00:00+00:00,3414.02,3462.78,3252.69,3323.23,70342.476,2024-11-26 23:59:59.999000+00:00,235384390.093438,259237,33007.9144,110559055.264398,
2024-11-27 00:00:00+00:00,3323.23,3688.73,3301.42,3657.42,84147.7257,2024-11-27 23:59:59.999000+00:00,295537639.690123,269019,41228.697,144865132.582677,
2024-11-28 00:00:00+00:00,3657.22,3665.38,3530.94,3579.39,59743.4808,2024-11-28 23:59:59.999000+00:00,214725461.667836,195201,27722.4912,99636455.090655,
2024-11-29 00:00:00+00:00,3579.41,3649.0,3535.49,3593.59,40543.822,2024-11-29 23:59:59.999000+00:00,145531745.235311,139342,21108.1025,75781514.217005,
2024-11-30 00:00:00+00:00,3593.59,3740.92,3570.1,3706.1,45273.1043,2024-11-30 23:59:59.999000+00:00,166352216.897543,150108,23910.625,87872711.888957,
2024-12-01 00:00:00+00:00,3706.14,3749.41,3661.62,3710.35,38085.5749,2024-12-01 23:59:59.999000+00:00,141201237.662841,132838,19299.0021,71554762.666461,
2024-12-02 00:00:00+00:00,3709.98,3763.0,3556.91,3644.66,90438.0995,2024-12-02 23:59:59.999000+00:00,328761583.163884,247567,45913.5784,166886418.015385,
2024-12-03 00:00:00+00:00,3644.66,3670.69,3501.68,3617.21,59711.8275,2024-12-03 23:59:59.999000+00:00,214919256.657307,203185,29185.3963,105001268.50179,
2024-12-04 00:00:00+00:00,3617.29,3896.94,3617.22,3844.0,104739.8058,2024-12-04 23:59:59.999000+00:00,394156962.593308,294604,54048.4408,203349473.947859,
2024-12-05 00:00:00+00:00,3843.73,3959.21,3635.67,3789.01,129684.3927,2024-12-05 23:59:59.999000+00:00,500873917.693806,339130,63371.7355,244757138.045064,
2024-12-06 00:00:00+00:00,3789.45,4095.57,3781.61,4005.61,106668.4807,2024-12-06 23:59:59.999000+00:00,422131165.07404,255918,55818.2294,221090084.972754,
2024-12-07 00:00:00+00:00,4005.61,4030.39,3973.73,4000.44,29653.6404,2024-12-07 23:59:59.999000+00:00,118607553.933891,97007,14374.9987,57500516.484514,
2024-12-08 00:00:00+00:00,4000.45,4018.79,3926.55,4007.2,26931.7476,2024-12-08 23:59:59.999000+00:00,107231155.080963,83485,12845.7366,51145838.342656,
2024-12-09 00:00:00+00:00,4008.0,4045.0,3505.0,3713.6,123999.3204,2024-12-09 23:59:59.999000+00:00,470516266.415539,344731,60817.0896,230970728.270707,
2024-12-10 00:00:00+00:00,3713.6,3782.16,3513.56,3630.82,127079.2764,2024-12-10 23:59:59.999000+00:00,464043321.571954,341636,64474.1928,235453342.033353,
2024-12-11 00:00:00+00:00,3630.64,3851.8,3565.01,3834.96,66328.156,2024-12-11 23:59:59.999000+00:00,247170118.458356,180407,32692.9153,121858958.448019,
2024-12-12 00:00:00+00:00,3834.96,3989.59,3799.26,3882.57,101688.0422,2024-12-12 23:59:59.999000+00:00,398730556.711644,229367,51032.8239,200192799.538962,
2024-12-13 00:00:00+00:00,3882.56,3968.98,3854.61,3907.62,55825.2886,2024-12-13 23:59:59.999000+00:00,218416342.036133,145629,27533.8702,107726559.04804,
2024-12-14 00:00:00+00:00,3908.04,3945.98,3825.13,3869.69,34383.4103,2024-12-14 23:59:59.999000+00:00,133526871.929848,96210,17158.236,66631883.876657,
2024-12-15 00:00:00+00:00,3869.63,3973.75,3830.91,3958.17,40511.3438,2024-12-15 23:59:59.999000+00:00,157609804.619784,102837,21463.7004,83528435.797763,
2024-12-16 00:00:00+00:00,3958.45,4108.93,3882.07,3987.32,97745.3827,2024-12-16 23:59:59.999000+00:00,390184589.341302,219582,53278.2096,212752436.675789,
2024-12-17 00:00:00+00:00,3988.6,4041.72,3850.0,3893.36,65851.773,2024-12-17 23:59:59.999000+00:00,261310827.197339,171456,32444.6053,128794043.965995,
2024-12-18 00:00:00+00:00,3893.03,3906.74,3616.32,3624.83,95530.5221,2024-12-18 23:59:59.999000+00:00,361922956.685524,256634,45649.0038,172893422.354586,
2024-12-19 00:00:00+00:00,3624.89,3718.6,3322.0,3414.38,146091.3319,2024-12-19 23:59:59.999000+00:00,514844990.318383,378447,72355.5017,254967957.69691,
2024-12-20 00:00:00+00:00,3414.62,3497.34,3095.0,3469.64,193946.2356,2024-12-20 23:59:59.999000+00:00,642881688.745121,470570,97247.3613,322326564.725674,
2024-12-21 00:00:00+00:00,3470.78,3553.78,3290.77,3337.17,77894.8832,2024-12-21 23:59:59.999000+00:00,265711125.208888,202650,39098.3537,133356548.096265,
